Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-21,,,,0.1,2017-12-21,10,10,10,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,,"Royal Mail Depot,High Street, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,54NH
yes,,2017-12-21,,,,0.84,2018-12-12,26,26,26,Redevelopment to provide 27 dwelling houses,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2018-04-18,,,not permissioned,,"Former Grays Primary School, Western Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,55NH
yes,,2017-12-21,,,,0.03,2017-12-21,8,8,8,Erection of a three storey building comprising of two x one bed apartments and six x two bed apartments (LW/13/0023 permission has now expired),Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,,"11A Newhaven Square, High Street",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,03PP
yes,,2017-12-21,,,,5.7,2017-12-21,100,100,100,Erection of 319 residential apartments & 12 town houses arranged in 11 blocks (between 3 & 9 storeys high) with car parking,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2012-07-26,full planning permission,,permissioned,,"Newhaven Marina, Fort Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,31NH
yes,,2017-12-21,,,,1.43,2017-12-21,10,10,10,The proposals provide for 10 No dwellings each of gross floor area of approximately 144m2 over 3 floors one of which comprises entirely garage and utility areas.,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2017-06-16,full planning permission,http://planningpa.lewes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0015MSJDLI000,permissioned,,"Marco Trailers, Railway Road, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,BLR03
yes,,2017-12-21,,,,0.42,2017-12-21,26,26,26,"Planning approval granted July 2012 for 25 units now lapsed, recent application submitted June 2015 (LW/15/0462) for 26 units � approved subject to S106",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,pending decision,,"The Old Motel Site, 1 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,19PT
yes,,2017-12-21,,,,1,2017-12-21,12,12,12,"Demolition of commercial buildings, retention of industrial units and erection of 10 dwellings with garages, parking, replacement access road and external works",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2017-06-22,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ43JDXD821,permissioned,,"Diplocks Yard, Bishops Lane, Ringmer",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,02RG
,,2017-12-21,,,,0.12,2017-12-21,8,8,8,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,,"Busy Bee Garage, Lewes Road Ringmer",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,15RG
,,2017-12-21,,,,0.49,2017-12-21,14,14,14,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NRVQ8ZJDK4600,not permissioned,,"Shopping precinct, Springett Avenue, Ringmer",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,36RG
,,2017-12-21,,,,0.03,2017-12-21,10,10,10,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=KREM3MJD00G00,not permissioned,,"Station Approach/ Dane Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,24SF
yes,,2017-12-21,,,,0.07,2012-12-18,12,12,12,"Demolition of existing building & erection of 12 x two bedroomed flats with garages, car parking and landscaping",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2009-08-05,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ35JDXD470,not permissioned,,"Holmes Lodge, 72 Claremont Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,23PP
yes,,2017-12-21,,,,0.24,2017-12-21,19,19,19,Demolition of existing house and erection of 19 flats with 19 car parking spaces and 20 bike spaces (renewal of planning approval LW/06/0933),Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2014-08-14,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=map&keyVal=KZTZI4JD00E00,permissioned,,"Mardon Court, Claremont Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,49PP
yes,,2017-12-21,,,,0.15,2017-12-21,8,8,8,"Change of use of upper floors to eight residential units comprising five x two bed flats, one x one bed flat and two x bedsit units",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2013-11-14,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Application&previousKeyVal=MSHP10JD1W000&activeTab=summary&previousCaseNumber=LW%2F13%2F0575%2FCD&keyVal=LXJ2NHJD1W000,permissioned,,"34-40 High Street, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,BLR07
,,2017-12-21,,,,0.34,2017-12-21,30,30,30,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,mixed ownership,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ3AJDXD081,not permissioned,,"Gas Works site, Blatchington Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,04SF
,,2017-12-21,,,,0.15,2017-12-21,10,10,10,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,owned by a public authority,,,http://planningpa.lewes.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,not permissioned,,"East Street Car Park, East Street, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,05SF
yes,,2018-12-12,,,,0.06,2017-12-21,6,6,6,Demolition of existing building and erection of 6 x 3 bedroom houses with parking and associated landscaping Completed?,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2013-04-17,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Application&previousKeyVal=O8E6ABJDH3A00&activeTab=summary&previousCaseNumber=LW%2F16%2F0470%2FCD&keyVal=M7TD86JD1W000,not permissioned,,"6 Steyne Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,18SF
yes,,2017-12-21,,,,0.24,2017-12-21,9,9,9,Erection of nine dwellings with associated infrastructure,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2016-06-07,full planning permission,http://planningpa.lewes.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,,"Land at Elm Court, Blatchington Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,25SF
yes,,2017-12-21,,,,0.31,2017-12-21,19,19,19,"Alterations and extension to the Seaford Constitutional Club to provide new club facilities, 8x2 bed flats, 3x1 bed flats & 8x3 bedroom houses together with new carpark layout and landscaping",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZ37JDXD027,pending decision,,"Seaford Constitutional Club, Crouch Lane, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,27SF
yes,,2017-12-21,,,,0.12,2017-12-21,9,9,9,"Conversion of existing building on Blatchington Road frontage to three houses and erection of terrace of six houses to the rear, with gardens, parking and turning areas (discontinuation of commercial use)",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,outline planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=K5J521JD00200&activeTab=summary&previousCaseUprn=010033262911&previousCaseNumber=K5J515JD00200&keyVal=JSXWXLJD01L00,permissioned,,"51-53 Blatchington Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,21SF
yes,,2017-12-21,,,,0.3,2017-12-21,10,10,10,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,full planning permission,http://planningpa.lewes.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,permissioned,,"Land rear of Chichester Road, Seaford",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,29SF
yes,,2017-12-21,,,,2.3,2017-12-21,31,31,31,Erection of 31 residential dwellings,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2015-05-21,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NDDJPQJDFSP00,not permissioned,,"Springfield Industrial Estate, Ditchling Road Wivelsfield",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,20WV
,,2017-12-21,,,,0.18,2017-12-21,6,6,6,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MMSNAIJD1W000,not permissioned,,"Land between 330-338 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,62PT
yes,,2017-12-21,,,,0.12,2017-12-21,31,31,31,"Demolition of existing buildings and redevelopment to form 31 one and two bedroom sheltered apartments for the elderly including communal facilities, access, car parking and landscaping",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2017-05-04,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=MWGMTFJD1W000,permissioned,,"264 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,64PT
yes,,2017-12-21,,,,0.02,2017-12-21,5,5,5,Demolition of existing building and erection of three x one bedroom flats and two x two bedroom flats,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2015-05-28,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?previousCaseType=Property&previousKeyVal=000JXNJDLI000&activeTab=summary&previousCaseUprn=100060066333&previousCaseNumber=000HUXJDBU000&keyVal=JMX7UUJD00C00,permissioned,,"54 High Street, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,BLR10
yes,,2017-12-21,,,,0.07,2017-12-21,5,5,5,Erection of 3 x two bedroom houses and 2 x one bedroom flats with associated car parking,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2016-02-29,full planning permission,http://planningpa.lewes.gov.uk/online-applications/applicationDetails.do?keyVal=NZG1HAJDMCN00&activeTab=summary,permissioned,,"Garage Block, Rectory Close, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,BLR11
yes,,2017-12-21,,,,0.05,2017-12-21,6,6,6,Demolition of existing bungalow and erection of 3-storey block of 6 x two bedroom flats,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2016-08-09,full planning permission,http://planningpa.lewes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000ONAJDLI000,permissioned,,"328 South Coast Road, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,BLR12
yes,,2017-12-21,,,,1.1,2017-12-21,39,39,39,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,,,,not permissioned,,"Unit 1 Newhaven Workshop, Beach Road Industrial Estate",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,64NH
yes,,2017-12-21,,,,0.14,2017-12-21,6,6,6,,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,owned by a public authority,,,http://planningpa.lewes.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=001CL6JDLI000,not permissioned,,"Piddinghoe Avenue Car Park, Peacehaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,45PT
yes,,2018-12-11,,,,0.13,2018-12-11,13,13,13,"Redevelopment of site to provide two blocks containing 13 no. three bedroom residential apartments, together with 19 car parking spaces.",Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2018-01-24,,http://padocs.lewes-eastbourne.gov.uk/civica/Resource/Civica/Handler.ashx/Doc/pagestream?cd=inline&pdf=true&docno=12942516,permissioned,,"Unit 5 North Lane, Newhaven",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,55PP
yes,,2018-12-11,,,,0.33,2018-12-11,6,6,6,Redevelopment of the site with six residential units,Lewes District Council,http://opendatacommunities.org/id/district-council/lewes,not owned by a public authority,2017-04-27,,http://padocs.lewes-eastbourne.gov.uk/civica/Resource/Civica/Handler.ashx/Doc/pagestream?cd=inline&pdf=true&docno=13030119,permissioned,,"Knights Court, South Road, Hamsey",http://www.lewes-eastbourne.gov.uk/planning-policy/brownfield-land-register/,56PP
