Deliverable,EndDate,FirstAddedDate,GeoX,GeoY,HazardousSubstances,Hectares,LastUpdatedDate,MinNetDwellings,NetDwellingsRangeFrom,NetDwellingsRangeTo,Notes,OrganisationLabel,OrganisationURI,OwnershipStatus,PermissionDate,PermissionType,PlanningHistory,PlanningStatus,point,SiteNameAddress,SiteplanURL,SiteReference
,,2017-12-21,,,,0.103,2017-12-21,,10,10,"Demolition of existing retail units and temporary buildings and re development of the site with residential accommodation, up to 10 units. Demolition of existing retail units and temporary buildings and re development of the site with residential accommodation, up to 10 units",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2013-08-23,outline planning permission,,not permissioned,,"176 and 178 Chester Road, Northwich, CW8 4AL",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HAG/0028
yes,,2018-12-30,,,,0.438,2018-12-30,,8,8,Demolition of existing dwelling and construction of 6no detached dwellings and pair of semi-detached dwellings. Demolition of existing dwelling and construction of 6no detached dwellings and pair of semi-detached dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-04-05,full planning permission,,permissioned,,"Abbey Lodge, Abbey Lane, Hartford, CW8 1LX",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HAG/0065
,,2017-12-21,,,,0.294,2017-12-21,,8,8,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,mixed ownership,,,,not permissioned,,"Land to rear of 45-51 Percy Road / 15-17 Eaton Road, Handbridge",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HAP/0030
yes,,2017-12-21,,,,0.141,2017-12-21,,5,5,"Demolition of existing depot shed, erection of five three bedroom terrace houses with parking and refuse collection point. Demolition of existing depot shed, erection of five three bedroom terrace houses with parking and refuse collection point",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-01-12,full planning permission,,permissioned,,"Land to rear of 2 -14 Bradford Street, Handbridge, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HAP/0032
,,2017-12-21,,,,0.328,2017-12-21,,7,7,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Watertower off Eaton Mews, Handbridge",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HAP/0033
yes,2019-12-01,2017-12-21,,,,0.32,2019-12-01,,14,14,"Conversion and alteration of existing public house including demolitions and extensions to create 4 No dwellings, erection of 10 dwellings comprising of a mixture of 2 bed and 3 bed two storey dwellings, demolition of existing outbuilding including associated external works (resubmission 08-1603-FUM). (6x2 bed / 8x3bed market houses)-Under construction. Conversion and alteration of existing public house including demolitions and extensions to create 4 No dwellings, erection of 10 dwellings comprising of a mixture of 2 bed and 3 bed two storey dwellings, demolition of existing outbuilding including associated external works (resubmission 08-1603-FUM). (6x2 bed / 8x3bed market houses)-Under construction",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-11-12,full planning permission,,permissioned,,"The Chase - Former Horse And Jockey, Chester Road, Helsby",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HEL/0003
yes,,2017-12-21,,,,1.878,2017-12-21,,69,69,Demolition of existing buildings and structures and erection of up to 69 residential dwellings (use class C3) and associated access. Demolition of existing buildings and structures and erection of up to 69 residential dwellings (use class C3) and associated access,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-03-16,reserved matters approval,,permissioned,,"INEOS Compounds UK Limited, Chester Road, Helsby",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HEL/0005(a)
,,2017-12-21,,,,1.596,2017-12-21,,120,120,"Outline application for the construction of 96 dwellings, with associated highway improvements and landscaping. 2014 application permitted December 2015 for 120 dwellings with open space, access and associated infrastructure (incl demolition of existing buildings). 30 additional units also reamaing in permission 08/02901/OUM. Outline application for the construction of 96 dwellings, with associated highway improvements and landscaping. 2014 application permitted December 2015 for 120 dwellings with open space, access and associated infrastructure (incl demolition of existing buildings). 30 additional units also reamaing in permission 08/02901/OUM",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-12-03,outline planning permission,,permissioned,,"MERE'S EDGE (Phase 4) site of existing Helsby Community Sports Club, between chester Road and Hornsmill Brook, Heslby",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HEL/0029(a)
,,2018-12-30,,,,0.349,2018-12-30,,,,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land off West Street, Hoole, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HOO/0015
,,2017-12-21,,,,0.706,2017-12-21,,32,32,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Hoole Road Enterprise Centre, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HOO/0017
,,2017-12-21,,,,0.404,2017-12-21,,18,18,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,mixed ownership,,,,not permissioned,,"Land between Lightfoot Street/ Thomas Brassery Court / railway line, Hoole, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HOO/0018
,,2017-12-21,,,,0.462,2017-12-21,,7,7,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,mixed ownership,,,,not permissioned,,"Former car sales garage and public house, Hoole Bridge, Hoole Road, Hoole, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HOO/0028
yes,,2017-12-21,,,,0.089,2017-12-21,,6,6,"Conversion of office space into 6no residential apartments, consisting of 2x2bed apartments and 4x1bed apartments, and conversion of Coach House into residential storage space.. Conversion of office space into 6no residential apartments, consisting of 2x2bed apartments and 4x1bed apartments, and conversion of Coach House into residential storage space.",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-10-21,full planning permission,,permissioned,,"The Grange, 1 Hoole Road, Chester CH2 3NQ",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HOO/0051
,,2019-12-01,,,,0.142,2019-12-01,,6,6,Demolition of building and erection of 6 dwellings. Demolition of building and erection of 6 dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2019-02-11,outline planning permission,,permissioned,,"Pipers Private Day Nursery, Alder Grove, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,HOO/0066
yes,2019-12-01,2018-12-30,,,,1.04,2019-12-01,,16,16,12 market dwellings and 4 affordable dwellings and associated work-Under construction. 12 market dwellings and 4 affordable dwellings and associated work-Under construction,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-08-09,outline planning permission,,permissioned,,"Former Delamere Forest School, Blakemere Lane, Norley, WA6 6NP",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,KIN/0011
yes,,2017-12-21,,,,0.304,2018-12-30,,12,12,Residential development comprising six (6) market houses and six (6) affordable homes.. Residential development comprising six (6) market houses and six (6) affordable homes.,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-08-31,outline planning permission,,permissioned,,"Haulage Yard, High Street, Norley, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,KIN/0018(a)
,,2019-12-01,,,,0.541,2019-12-01,,5,5,Extension and demolition works to create 5 dwellings. Extension and demolition works to create 5 dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-10-10,full planning permission,,pe,,"Kingsley Mill, Mill Lane, Kingsley",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,KIN/0100
,,2017-12-21,,,,0.5,2017-12-21,,16,16,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Great Western House, The Sidings, Chester St, Saltney,",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,LAC/0006
,,2017-12-21,,,,0.953,2017-12-21,,30,30,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Red Hill House, Hope Street, Saltney",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,LAC/0012
yes,,2018-12-30,,,,0.044,2018-12-30,,8,8,Demolition of unit and erection of 8no residential units. Demolition of unit and erection of 8no residential units,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-11-28,outline planning permission,,permissioned,,"4 Coronation Street, Chester, CH4 8BX",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,LAC/0017
,,2017-12-21,,,,0.312,2017-12-21,,10,10,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"726 Chester Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,LEM/0015
,,2019-12-01,,,,0.198,2019-12-01,,10,17,Demolition of vacant building and erection of 5 bungalows and 12 apartments. Demolition of vacant building and erection of 5 bungalows and 12 apartments,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-06-11,full planning permission,,permissioned,,"The Sutton, Gleaneagles Road, Great Sutton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,LEM/0026
yes,,2017-12-21,,,,0.178,2017-12-21,,8,8,Demolition of existing lock-up garages and remove concrete hardstanibg and the erection of a two storey residential block containing 8x1bed apartments and 16 car parking spaces. Demolition of existing lock-up garages and remove concrete hardstanibg and the erection of a two storey residential block containing 8x1bed apartments and 16 car parking spaces,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,2016-11-21,full planning permission,,permissioned,,"Romney Close garage site, Neston CH63 9RJ",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,LNB/0028
yes,,2017-12-21,,,,0.124,2017-12-21,,7,7,Demolition of existing buildings and construction of three dwellings and six apartments with associated works / Construction of seven townhouses with associated parking. Demolition of existing buildings and construction of three dwellings and six apartments with associated works / Construction of seven townhouses with associated parking,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2014-08-22,full planning permission,,permissioned,,"Canal Bridge House, 47 Chapel Street, Wincham, Northwich CW9 6DA",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,MAR/0007
,,2017-12-21,,,,1.971,2017-12-21,,55,55,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land north of Chapel Street, Wincham",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,MAR/0019
,,2017-12-21,,,,0.396,2018-12-30,,13,13,,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2012-02-21,,,not permissioned,,"Land at 7 Tunnel Road, Barnton, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,MAR/0059
,,2017-12-21,,,,0.371,2018-12-30,,5,5,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land to rear of Brown Owl PH car park, Church Road, Barnton, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,MAR/0061
yes,,2017-12-21,,,,0.635,2017-12-21,,9,9,Demolition of existing buildings and redevelopment of the site for residential use (up to nine dwellings). Demolition of existing buildings and redevelopment of the site for residential use (up to nine dwellings),Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-06-06,outline planning permission,,permissioned,,"Malvern House (adjacent to Daisy Bank), Old Road, Anderton with Marbury, Northwich. CW9 6AG",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,MAR/0062
yes,,2018-12-30,,,,0.191,2018-12-30,,6,6,Erection of 6no dwellings. Erection of 6no dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-05-15,full planning permission,,permissioned,,"Garage site off Townfield Lane, Barnton, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,MAR/0063
yes,,2018-12-30,,,,0.079,2018-12-30,,16,16,Demolition of existing buildings and erection of 12 apartments and 4 terraced bungalows. Demolition of existing buildings and erection of 12 apartments and 4 terraced bungalows,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-07-19,outline planning permission,,permissioned,,"Black Greyhound Hotel, Hall Lane, Wincham, Northwich. CW9 6DG",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,MAR/0104
,,2017-12-21,,,,0.144,2017-12-21,,10,10,Neston NP site. Neston NP site,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,mixed ownership,,,,not permissioned,,"8 to 30 Brook Street, Neston",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,NES/0034
,,2017-12-21,,,,0.376,2017-12-21,,126,126,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land off Netherpool Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,NET/0005(a)
,,2017-12-21,,,,0.709,2017-12-21,,19,19,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Site of former Foxfields Public House, Poole Hall Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,NET/0013
yes,,2018-12-30,,,,0.866,2018-12-30,,,,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land off Liverpool Road (Total Fitness site), Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,NEW/0000
,,2019-12-01,,,,0.137,2019-12-01,,5,13,Demolition of building and erection of 13 dwellings. Demolition of building and erection of 13 dwellings,,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,full planning permission,,permissioned,,"White Gables, Plas Newton Lane, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,NEW/0014
yes,2019-12-01,2018-12-30,,,,,2019-12-01,,10,10,Conversion from retail to residential units-Under construction. Conversion from retail to residential units-Under construction,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-05-29,full planning permission,,permissioned,,"24-28 Bridge Street, Neston, CH64 9UL",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,PAR/0032
,,2017-12-21,,,,5.642,2017-12-21,,233,233,Outline permission granted for residential development (approximately 500 units) Phases 1 and 2 = 310 units.. Outline permission granted for residential development (approximately 500 units) Phases 1 and 2 = 310 units.,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2003-01-01,outline planning permission,,permissioned,,"Rossfield Park Development (Sites 2C, 3 and 4), Rossfield Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,ROS/0002
,,2017-12-21,,,,0.704,2017-12-21,,22,22,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Land at Crescent Road, off Meadow Lane, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,ROS/0010
,,2017-12-21,,,,4.873,2017-12-21,,190,190,Residential development of up to 190 dwellings with access and associated works (outline) (amended resubmission of P/2--7/102/WE/904). Residential development of up to 190 dwellings with access and associated works (outline) (amended resubmission of P/2--7/102/WE/904),Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-03-31,outline planning permission,,permissioned,,"Rossfield Park Development (Site 5:Rossbank Road), Ellesmere Port (Persimmon)",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,ROS/0027
,,2017-12-21,,,,0.653,2017-12-21,,20,20,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Rosswood Road / Rossfield Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,ROS/0028
,,2017-12-21,,,,1.39,2017-12-21,,70,70,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Rossmore Road East / Rossfield Road North, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,ROS/0029
,,2017-12-21,,,,3.941,2017-12-21,,179,179,179 dwellings and associated works. 179 dwellings and associated works,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2012-12-06,outline planning permission,,permissioned,,"Land south of Meadow Lane (former Van Leer / Hansteen site), Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,ROS/0031
,,2017-12-21,,,,0.422,2017-12-21,,13,13,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Rear of 70-88 Grace Road, New Grosvenor Road, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,ROS/0032
yes,2019-12-01,2018-12-30,,,,,2019-12-01,,24,24,Change of use from office units to 24 residential units-Under construction. Change of use from office units to 24 residential units-Under construction,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-11-14,,,permissioned,,"Mollington Grange Business Park, Parkgate Road, Mollington, Chester",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,SAM/0083a
,,2017-12-21,,,,0.528,2017-12-21,,14,14,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"413 Manchester Road, Lostock Gralam, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,SHA/0002
yes,,2017-12-21,,,,0.361,2017-12-21,,5,5,Conversion of existing buildings to 5 dwellings. Conversion of existing buildings to 5 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-02-06,full planning permission,,permissioned,,"Goostrey Business Park, New Platt Lane, Allostock, Northwich CW4 8NN",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,SHA/0089
yes,,2018-12-30,,,,0.347,2018-12-30,,15,15,Residential development of 15 dwellings. Residential development of 15 dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2018-01-29,full planning permission,,permissioned,,"411 Manchester Road, Lostock Gralam, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,SHA/0106
,,2017-12-21,,,,0.238,2017-12-21,,9,9,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Eccleston Avenue (garage court), Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,STP/0002
,,2017-12-21,,,,0.283,2017-12-21,,14,14,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"The Sutton Way PH, Sutton Way, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,STP/0005
,,2017-12-21,,,,1.391,2017-12-21,,19,19,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Sutton High School, Woodchurch Lane /Mill Lane, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,STP/0006
,,2017-12-21,,,,0.264,2017-12-21,,8,8,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Land at Chester Road, Ellesmere Port, CH66 3RJ",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,STP/0034
,,2017-12-21,,,,1.366,2017-12-21,,38,38,Offices vacant and proposed for demolition (prior approval not required).. Offices vacant and proposed for demolition (prior approval not required).,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,owned by a public authority,,,,not permissioned,,"Rivacre Business Centre, Mill Lane, Great Sutton, Ellesmere Port CH66 3TL",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,STP/0040
,,2017-12-21,,,,1.172,2017-12-21,,28,28,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Chester Road Garden Centre, Great Sutton, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,STR/0007
,,2017-12-21,,,,0.278,2017-12-21,,10,10,Residential development. Residential development,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,,,,not permissioned,,"Garage Court, Carlyle Crescent, Ellesmere Port",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,SUT/0004
yes,2019-12-01,2017-12-21,,,,1.14,2019-12-01,,27,27,Erection of 27 dwellings and associated landscaping and parking. Demolition of existing buildings (Phase 2). Erection of 27 dwellings and associated landscaping and parking. Demolition of existing buildings (Phase 2),Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-07-29,full planning permission,,permissioned,,"Land at former Haulage Yard site, Chester Road, Oakmere, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAK/0020A
yes,,2017-12-21,,,,1.4,2017-12-21,,5,5,Construction of five (5) dwellings. Construction of five (5) dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-06-14,outline planning permission,,permissioned,,"Land at former Haulage Yard site, off Shakerley Close, Oakmere, Northwich",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAK/0020B
yes,2019-12-01,2018-12-30,,,,0.35,2019-12-01,,10,10,Residential development of 10 dwellings-development commenced. Residential development of 10 dwellings-development commenced,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2017-06-12,full planning permission,,permissioned,,"Chester Road Nursery, Chester Road, Kelsall, CW6 0RN",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAK/0070
yes,,2017-12-21,,,,0.142,2017-12-21,,7,7,Conversion of existing office building to form seven residential dwellings (resubmission of 13/03068/FUL). Conversion of existing office building to form seven residential dwellings (resubmission of 13/03068/FUL),Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-02-27,full planning permission,,permissioned,,Ottersbank Farm Fishpool Road Delamere Northwich Cheshire CW8 2HP,http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAK/0115
yes,,2017-12-21,,,,0.3,2017-12-21,,5,5,Residential development of five (5) dwellings. Residential development of five (5) dwellings,Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-12-07,outline planning permission,,permissioned,,"The Gables, Chester Road, Oakmere, Northwich CW8 2HB",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAK/0137
,,2017-12-21,,,,4.72,2017-12-21,,103,103,"Demolition of existing buildings and redevelopment of the site for up to 103 dwellings with associated open space and redevelopment of existing unused residential cottage for A1 Food Retail (retention of some existing Use Class B1, B2, B8 and Sui Generis uses on site) with associated access. Demolition of existing buildings and redevelopment of the site for up to 103 dwellings with associated open space and redevelopment of existing unused residential cottage for A1 Food Retail (retention of some existing Use Class B1, B2, B8 and Sui Generis uses on site) with associated access",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2015-03-20,outline planning permission,,permissioned,,"Beeston Cattle Auction site, Whitchurch Road, Beeston, Chester Cheshire",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAT/0026(a)
yes,,2017-12-21,,,,1.259,2017-12-21,,25,25,"Demolition of existing buildings and erection of up to 25 dwellings, up to 700 sq.metres of office floor space (B1), access works and car parking and open space.. Demolition of existing buildings and erection of up to 25 dwellings, up to 700 sq.metres of office floor space (B1), access works and car parking and open space.",Cheshire West and Chester Council,http://opendatacommunities.org/id/unitary-authority/cheshire-west-and-chester,not owned by a public authority,2016-12-15,reserved matters approval,,permissioned,,"Blackham Reclamation Yard, Tattenhall Road, Newton by Tattenhall, Chester, CH3 9QQ",http://consult.cheshirewestandchester.gov.uk/portal/cwc_ldf/land/blr?tab=files,TAT/0047
